,text,label,label_name,text_clean
201,i feel frustrated sometimes with my mac lipsticks when i have to read names or open each of them to select shade,3,anger,i feel frustrated sometimes with my mac lipsticks when i have to read names or open each of them to select shade
202,i feeling stressed,3,anger,i feeling stressed
203,im feeling less annoyed with him,3,anger,im feeling less annoyed with him
204,i feel more irritable and i feel more sensible now than ever,3,anger,i feel more irritable and i feel more sensible now than ever
205,i feel like a tortured artist when i talk to her,3,anger,i feel like a tortured artist when i talk to her
206,i feel like im the mad hatter rather than alice,3,anger,i feel like im the mad hatter rather than alice
207,i just cant help but feel extremely jealous of them because theyve been together for a year and half and luke and i have been together for and a half and i have nothing,3,anger,i just cant help but feel extremely jealous of them because theyve been together for a year and half and luke and i have been together for and a half and i have nothing
208,i got the feeling she hated that that i would not admit it let it in i know ive hated every single obstacle that kept it from her every single leaden block that kept being placed in our once clear path to one anothers arms,3,anger,i got the feeling she hated that that i would not admit it let it in i know ive hated every single obstacle that kept it from her every single leaden block that kept being placed in our once clear path to one anothers arms
209,i took a minute to appreciate the trees around me and the calming energy that they gave me at a time when i was feeling a little bit irritable,3,anger,i took a minute to appreciate the trees around me and the calming energy that they gave me at a time when i was feeling a little bit irritable
210,i have to admit that i feel a little irate as well but its under control,3,anger,i have to admit that i feel a little irate as well but its under control
211,i feel dissatisfied with the advances we ve made rather than this team stinks,3,anger,i feel dissatisfied with the advances we ve made rather than this team stinks
212,i really am feeling horribly irritable and a little bit depressed,3,anger,i really am feeling horribly irritable and a little bit depressed
213,i just couldnt help feeling a little bit bitter towards his great big happy grin,3,anger,i just couldnt help feeling a little bit bitter towards his great big happy grin
214,i don t know what to do about it or how to do it almost feeling angry within myself that i can t do something tangible and pragmatic to help my sisters,3,anger,i don t know what to do about it or how to do it almost feeling angry within myself that i can t do something tangible and pragmatic to help my sisters
